polynomial,term_0,term_1,term_2,term_3,term_4,term_5,term_6,gcd,zero_terms,galois_group,discriminant
x^5 - 3*x^4 + 3*x^3 + 3*x^2 - x + 1,-13/2,-27,63,-28,42,-36,3/2,1/2,0,D(5),274576
x^5 - 3*x^4 + 4*x^3 - x^2 + 3*x + 1,23/2,-69/2,57/2,30,-51/2,-21/2,-1,1,0,D(5),267289
x^5 - 3*x^4 + 5*x^3 - x^2 - 2*x + 1,13/2,-69/2,123/2,-77,63,-15,-7/2,1/2,0,D(5),14161
x^5 - 3*x^4 + 5*x^3 + 13*x^2 + 12*x + 1,223/2,393/2,417/2,357,-84,-120,-7/2,1/2,0,D(5),200533921
x^5 - 3*x^4 + 5*x^3 + 14*x^2 + 9*x + 1,46,303/2,543/2,304,-69/2,-255/2,-7/2,1/2,0,D(5),18429849
x^5 - 3*x^4 + 7*x^3 - 19*x^2 + 18*x + 1,743/2,-1131/2,795/2,87,-282,111,-17/2,1/2,0,D(5),1380625
x^5 - 3*x^4 + 8*x^3 - 7*x^2 + 5*x + 1,85/2,-225/2,117/2,-32,-21/2,33/2,-11,1/2,0,D(5),373321
x^5 - 3*x^4 + 8*x^3 + 19*x^2 - 9*x + 1,67/2,-633/2,1389/2,90,633/2,-357/2,-11,1/2,0,D(5),16507969
x^5 - 3*x^4 + 10*x^3 + 2*x^2 + 21*x + 1,436,-12,-264,456,-156,-60,-16,4,0,D(5),2316304384
x^5 - 2*x^4 - 17*x^3 + 25*x^2 + 13*x + 1,213/2,615,1299,-693,627/2,-273/2,93/2,3/2,0,D(5),1187560521
x^5 - 2*x^4 - 11*x^3 + 25*x^2 - 13*x + 1,213/2,-405,753,-757,903/2,-309/2,63/2,1/2,0,D(5),18671041
x^5 - 2*x^4 - 10*x^3 + 23*x^2 - 12*x + 1,173/2,-339,1287/2,-653,399,-285/2,29,1/2,0,D(5),9740641
x^5 - 2*x^4 - 9*x^3 + 12*x^2 + 10*x + 1,70,495/2,381,-101,15/2,-63,53/2,1/2,0,D(5),27175369
x^5 - 2*x^4 - 9*x^3 + 21*x^2 - 11*x + 1,137/2,-279,543,-557,699/2,-261/2,53/2,1/2,0,D(5),4635409
x^5 - 2*x^4 - 8*x^3 + 19*x^2 - 10*x + 1,105/2,-225,903/2,-469,303,-237/2,24,1/2,0,D(5),1940449
x^5 - 2*x^4 - 7*x^3 + 16*x^2 + 4*x + 1,-24,297/2,456,-193,123/2,-99,43/2,1/2,0,D(5),34000561
x^5 - 2*x^4 - 7*x^3 + 17*x^2 - 9*x + 1,77/2,-177,369,-389,519/2,-213/2,43/2,1/2,0,D(5),667489
x^5 - 2*x^4 - 6*x^3 + 15*x^2 - 8*x + 1,53/2,-135,591/2,-317,219,-189/2,19,1/2,0,D(5),160801
x^5 - 2*x^4 - 4*x^3 + 11*x^2 - 6*x + 1,17/2,-69,351/2,-197,147,-141/2,14,1/2,0,D(5),2209
x^5 - 2*x^4 - 3*x^3 + 3*x^2 + 7*x + 1,83/2,54,75,55,-165/2,-27/2,23/2,1/2,0,D(5),305809
x^5 - 2*x^4 - 3*x^3 + 9*x^2 - 5*x + 1,5/2,-45,129,-149,231/2,-117/2,23/2,1/2,0,D(5),16129
x^5 - 2*x^4 - 3*x^3 + 18*x^2 - 8*x + 1,19,-387/2,480,-245,375/2,-126,23/2,1/2,0,D(5),4986289
x^5 - 2*x^4 - 2*x^3 + 7*x^2 - 4*x + 1,-3/2,-27,183/2,-109,87,-93/2,9,1/2,0,D(5),20449
x^5 - 2*x^4 - x^3 - x^2 + 7*x + 1,103/2,-3,42,75,-213/2,21/2,13/2,1/2,0,D(5),859329
x^5 - 2*x^4 - x^3 + 5*x^2 - 3*x + 1,-7/2,-15,63,-77,123/2,-69/2,13/2,1/2,0,D(5),14161
x^5 - 2*x^4 + 3*x^2 - 2*x + 1,-7/2,-9,87/2,-53,39,-45/2,4,1/2,0,D(5),6241
x^5 - 2*x^4 + x^3 - 2*x^2 + 4*x + 1,21,-39/2,30,27,-129/2,12,3/2,3/2,0,D(5),227529
x^5 - 2*x^4 + x^3 + x^2 - x + 1,-3/2,-9,33,-37,39/2,-21/2,3/2,1/2,0,D(5),2209
x^5 - 2*x^4 + x^3 + 7*x^2 - 5*x + 1,15/2,-60,111,-81,195/2,-111/2,3/2,3/2,0,D(5),227529
x^5 - 2*x^4 + 2*x^3 - x^2 + 1,5/2,-15,63/2,-29,3,3/2,-1,1,0,D(5),2209
x^5 - 2*x^4 + 3*x^3 - 3*x^2 + x + 1,17/2,-27,39,-29,-21/2,27/2,-7/2,1/2,0,D(5),10609
x^5 - 2*x^4 + 3*x^3 - 2*x + 1,4,-45/2,39,-53,87/2,-9,-7/2,1/2,0,D(5),6241
x^5 - 2*x^4 + 4*x^3 - 5*x^2 + 2*x + 1,33/2,-45,111/2,-37,-21,51/2,-6,1/2,0,D(5),57121
x^5 - 2*x^4 + 5*x^3 - 7*x^2 + 3*x + 1,53/2,-69,81,-53,-57/2,75/2,-17/2,1/2,0,D(5),229441
x^5 - 2*x^4 + 5*x^3 + 8*x^2 + 4*x + 1,-4,21/2,96,111,3/2,-75,-17/2,1/2,0,D(5),505521
x^5 - 2*x^4 + 6*x^3 - 9*x^2 + 4*x + 1,77/2,-99,231/2,-77,-33,99/2,-11,11/2,0,D(5),717409
x^5 - 2*x^4 + 7*x^3 - 11*x^2 + 5*x + 1,105/2,-135,159,-109,-69/2,123/2,-27/2,1/2,0,D(5),1868689
x^5 - 2*x^4 + 7*x^3 - 3*x^2 + 4*x + 1,47/2,-141/2,3/2,-11,9/2,3/2,-27/2,1/2,0,D(5),1098304
x^5 - 2*x^4 + 7*x^3 + 4*x + 1,16,-105/2,-12,31,27/2,-21,-27/2,1/2,0,D(5),2474329
x^5 - 2*x^4 + 8*x^3 - 13*x^2 + 6*x + 1,137/2,-177,423/2,-149,-33,147/2,-16,1/2,0,D(5),4255969
x^5 - 2*x^4 + 9*x^3 - 15*x^2 + 7*x + 1,173/2,-225,273,-197,-57/2,171/2,-37/2,1/2,0,D(5),8755681
x^5 - 2*x^4 + 10*x^3 - 17*x^2 + 8*x + 1,213/2,-279,687/2,-253,-21,195/2,-21,1/2,0,D(5),16638241
x^5 - 2*x^4 + 11*x^3 - 19*x^2 + 9*x + 1,257/2,-339,423,-317,-21/2,219/2,-47/2,1/2,0,D(5),29669809
x^5 - 2*x^4 + 11*x^3 + 11*x^2 + 3*x + 1,-37/2,-33,162,259,339/2,-231/2,-47/2,1/2,0,D(5),29214025
x^5 - 2*x^4 + 12*x^3 - 21*x^2 + 10*x + 1,305/2,-405,1023/2,-389,3,243/2,-26,1/2,0,D(5),50225569
x^5 - 2*x^4 + 13*x^3 - 23*x^2 + 11*x + 1,357/2,-477,609,-469,39/2,267/2,-57/2,1/2,0,D(5),81414529
x^5 - 2*x^4 + 14*x^3 - 25*x^2 + 12*x + 1,413/2,-555,1431/2,-557,39,291/2,-31,1/2,0,D(5),127215841
x^5 - 2*x^4 + 14*x^3 + 5*x^2 - 6*x + 1,47/2,-150,387/2,31,399,-159/2,-31,1/2,0,D(5),2474329
x^5 - 2*x^4 + 17*x^3 - 11*x^2 + 10*x + 1,255/2,-585/2,-87/2,-259,501/2,63/2,-77/2,1/2,0,D(5),953080384
x^5 - 2*x^4 + 19*x^3 - x^2 + 7*x + 1,103/2,-153,-168,35,867/2,-99/2,-87/2,1/2,0,D(5),824666089
x^5 - x^4 - 9*x^3 + 15*x^2 + 2*x + 1,-67/2,225/2,759/2,-281,114,-99,47/2,1/2,0,D(5),24770529
x^5 - x^4 - 5*x^3 + 10*x^2 + 19*x + 1,336,645/2,615/2,8,-465/2,-135/2,27/2,1/2,0,D(5),8970025
x^5 - x^4 - 3*x^3 + 3*x^2 + 4*x + 1,17/2,81/2,93/2,-15,-42,-18,17/2,1/2,0,D(5),2209
x^5 - x^4 - x^3 - 3*x^2 + 6*x + 1,87/2,-39/2,75/2,23,-93,24,7/2,1/2,0,D(5),915849
x^5 - x^4 - x^3 + 3*x^2 + 2*x + 1,-7/2,33/2,63/2,-17,-24,-21,7/2,1/2,0,D(5),55225
x^5 - x^4 - x^3 + 3*x^2 + 5*x + 1,35/2,30,36,4,-69,-21,7/2,1/2,0,D(5),274576
x^5 - x^4 - x^3 + 19*x^2 + 6*x + 1,-23/2,357/2,1131/2,-21,-60,-141,7/2,1/2,0,D(5),147744025
x^5 - x^4 - x^3 + 20*x^2 + 7*x + 1,-1,435/2,1251/2,-16,-147/2,-297/2,7/2,1,0,D(5),140493609
x^5 - x^4 + x^3 + x^2 - 2*x + 1,3/2,-21/2,39/2,-37,33,-9,-3/2,1/2,0,D(5),2209
x^5 - x^4 + 3*x^3 + 5*x + 1,25,-45/2,-15/2,10,-123/2,-9/2,-13/2,1/2,0,D(5),505521
x^5 - x^4 + 3*x^3 + 3*x^2 - 3*x + 1,3/2,-36,42,-28,63,-27,-13/2,1/2,0,D(5),274576
x^5 - x^4 + 3*x^3 + 12*x^2 - 7*x + 1,19,-297/2,525/2,-2,273/2,-189/2,-13/2,1/2,0,D(5),2387025
x^5 - x^4 + 5*x^3 + 11*x^2 + 6*x + 1,17/2,123/2,303/2,127,-36,-90,-23/2,1/2,0,D(5),2209
x^5 - x^4 + 8*x^3 + 11*x^2 + 7*x + 1,43/2,111/2,225/2,200,15/2,-189/2,-19,1/2,0,D(5),7733961
x^5 - x^4 + 10*x^3 + 7*x^2 + 13*x + 1,303/2,123/2,-213/2,206,-69/2,-135/2,-24,1/2,0,D(5),299393809
x^5 - x^4 + 12*x^3 - 7*x^2 + 23*x + 1,1093/2,-663/2,-651/2,-32,-279/2,69/2,-29,1/2,0,D(5),466862449
x^5 - x^4 + 15*x^3 + 15*x^2 + 6*x + 1,-3/2,45/2,435/2,467,270,-135,-73/2,1/2,0,D(5),4092529
x^5 - 13*x^3 - 13*x^2 + 8*x + 1,193/2,-117/2,819/2,313,267/2,195/2,65/2,1/2,0,D(5),76457536
x^5 - 11*x^3 + 11*x^2 + 6*x + 1,17/2,363/2,561/2,-267,183/2,-165/2,55/2,1/2,0,D(5),1098304
x^5 - 11*x^3 + 18*x^2 + 4*x + 1,-29,381/2,552,-421,243/2,-135,55/2,1/2,0,D(5),167055625
x^5 - 8*x^3 + 25*x^2 + 6*x + 1,-53/2,285,2019/2,-425,6,-375/2,20,1/2,0,D(5),935809281
x^5 - 3*x^3 - 4*x^2 + 8*x + 1,74,-51/2,60,-1,-213/2,30,15/2,1,0,D(5),1734489
x^5 - x^3 + 2*x^2 - 2*x + 1,-1,3/2,3,-29,63/2,-15,5/2,1,0,D(5),2209
x^5 - x^3 + 4*x^2 + 4*x + 1,6,63/2,30,-33,-117/2,-30,5/2,1/2,0,D(5),16129
x^5 - 3*x^2 + 2*x + 1,23/2,-9,27/2,-25,-30,45/2,0,1/2,1,D(5),55225
x^5 + 5*x^2 - 4*x + 1,7/2,-30,75/2,-25,60,-75/2,0,1/2,1,D(5),95481
x^5 + 4*x^3 - 5*x^2 + 18*x + 1,673/2,-165,-141/2,-65,-246,75/2,-10,1/2,0,D(5),411156729
x^5 + 4*x^3 + 9*x^2 + 10*x + 1,155/2,105,123/2,47,-126,-135/2,-10,1/2,0,D(5),19936225
x^5 + 5*x^3 + 5*x^2 + 15*x + 1,425/2,75,-75,25,-375/2,-75/2,-25/2,25/2,0,D(5),102515625
x^5 + 7*x^3 - 16*x^2 + 12*x + 1,184,-681/2,258,-249,-213/2,120,-35/2,1/2,0,D(5),253605625
x^5 + 7*x^3 + 5*x^2 + 5*x + 1,25/2,-15,-15,45,-3/2,-75/2,-35/2,1/2,0,D(5),1713481
x^5 + 13*x^3 + 3*x^2 + x + 1,-13/2,-93,-6,53,477/2,-45/2,-65/2,1/2,0,D(5),34515625
x^5 + 16*x^3 - 7*x^2 + 2*x + 1,43/2,-141,51/2,-249,354,105/2,-40,1/2,0,D(5),167055625
x^5 + x^4 - 25*x^3 - 24*x^2 + 3*x + 1,69,159/2,1923/2,1154,1857/2,285/2,127/2,1/2,0,D(5),4419723361
x^5 + x^4 - 25*x^3 - 7*x^2 + 10*x + 1,235/2,165/2,867/2,255,798,15,127/2,1/2,0,D(5),6890162049
x^5 + x^4 - 24*x^3 - 23*x^2 + 3*x + 1,133/2,153/2,1773/2,1058,1707/2,273/2,61,1/2,0,D(5),3471684241
x^5 + x^4 - 23*x^3 - 22*x^2 + 3*x + 1,64,147/2,1629/2,966,1563/2,261/2,117/2,1/2,0,D(5),2699114209
x^5 + x^4 - 23*x^3 + 19*x^2 + 14*x + 1,297/2,1143/2,2019/2,-997,555,-177,117/2,1/2,0,D(5),3333099289
x^5 + x^4 - 22*x^3 - 21*x^2 + 3*x + 1,123/2,141/2,1491/2,878,1425/2,249/2,56,1/2,0,D(5),2075075809
x^5 + x^4 - 21*x^3 - 20*x^2 + 3*x + 1,59,135/2,1359/2,794,1293/2,237/2,107/2,1/2,0,D(5),1575851809
x^5 + x^4 - 20*x^3 - 19*x^2 + 3*x + 1,113/2,129/2,1233/2,714,1167/2,225/2,51,1/2,0,D(5),1180678321
x^5 + x^4 - 19*x^3 - 18*x^2 + 3*x + 1,54,123/2,1113/2,638,1047/2,213/2,97/2,1/2,0,D(5),871489441
x^5 + x^4 - 18*x^3 - 17*x^2 + 3*x + 1,103/2,117/2,999/2,566,933/2,201/2,46,1/2,0,D(5),632673409
x^5 + x^4 - 17*x^3 - 16*x^2 + 3*x + 1,49,111/2,891/2,498,825/2,189/2,87/2,1/2,0,D(5),450840289
x^5 + x^4 - 16*x^3 - 15*x^2 + 3*x + 1,93/2,105/2,789/2,434,723/2,177/2,41,1/2,0,D(5),314601169
x^5 + x^4 - 14*x^3 - 13*x^2 + 3*x + 1,83/2,93/2,603/2,318,537/2,153/2,36,1/2,0,D(5),142110241
x^5 + x^4 - 13*x^3 - 12*x^2 + 3*x + 1,39,87/2,519/2,266,453/2,141/2,67/2,1/2,0,D(5),91259809
x^5 + x^4 - 12*x^3 - 11*x^2 + 3*x + 1,73/2,81/2,441/2,218,375/2,129/2,31,1/2,0,D(5),56445169
x^5 + x^4 - 11*x^3 - 10*x^2 + 3*x + 1,34,75/2,369/2,174,303/2,117/2,57/2,1/2,0,D(5),33373729
x^5 + x^4 - 10*x^3 - 9*x^2 + 3*x + 1,63/2,69/2,303/2,134,237/2,105/2,26,1/2,0,D(5),18671041
x^5 + x^4 - 9*x^3 - 8*x^2 + 3*x + 1,29,63/2,243/2,98,177/2,93/2,47/2,1/2,0,D(5),9740641
x^5 + x^4 - 8*x^3 - 7*x^2 + 3*x + 1,53/2,57/2,189/2,66,123/2,81/2,21,1/2,0,D(5),4635409
x^5 + x^4 - 7*x^3 - 6*x^2 + 3*x + 1,24,51/2,141/2,38,75/2,69/2,37/2,1/2,0,D(5),1940449
x^5 + x^4 - 6*x^3 - 5*x^2 + 3*x + 1,43/2,45/2,99/2,14,33/2,57/2,16,1/2,0,D(5),667489
x^5 + x^4 - 5*x^3 - 5*x^2 + 10*x + 1,225/2,-75/2,195/2,-45,-105,30,27/2,3/2,0,D(5),826281
x^5 + x^4 - 5*x^3 - 4*x^2 + 3*x + 1,19,39/2,63/2,-6,-3/2,45/2,27/2,1/2,0,D(5),160801
x^5 + x^4 - 3*x^3 - 2*x^2 + 3*x + 1,14,27/2,9/2,-34,-57/2,21/2,17/2,1/2,0,D(5),2209
x^5 + x^4 - 3*x^3 + 3*x^2 - 2*x + 1,-7/2,27/2,-21/2,-29,39,-27,17/2,1/2,0,D(5),10609
x^5 + x^4 - 2*x^3 - x^2 + 3*x + 1,23/2,21/2,-9/2,-42,-75/2,9/2,6,1/2,0,D(5),16129
x^5 + x^4 - x^3 + 3*x + 1,9,15/2,-21/2,-46,-87/2,-3/2,7/2,1/2,0,D(5),20449
x^5 + x^4 - x^3 + 11*x^2 - 6*x + 1,17/2,-183/2,315/2,-5,75,-84,7/2,1/2,0,D(5),2798929
x^5 + x^4 + x^2 + 3*x + 1,13/2,9/2,-27/2,-46,-93/2,-15/2,1,1,0,D(5),14161
x^5 + x^4 + 7*x^2 - 5*x + 1,15/2,-105/2,117/2,10,129/2,-105/2,1,1,0,D(5),373321
x^5 + x^4 + 9*x^2 + 13*x + 1,293/2,351/2,213/2,-116,-417/2,-135/2,1,1,0,D(5),4305625
x^5 + x^4 + x^3 + 2*x^2 + 3*x + 1,4,3/2,-27/2,-42,-93/2,-27/2,-3/2,1/2,0,D(5),6241
x^5 + x^4 + x^3 + 5*x^2 + 4*x + 1,7/2,45/2,33/2,-43,-66,-36,-3/2,1/2,0,D(5),20449
x^5 + x^4 + 2*x^3 + 3*x^2 + 3*x + 1,3/2,-3/2,-21/2,-34,-87/2,-39/2,-4,1/2,0,D(5),2209
x^5 + x^4 + 2*x^3 + 17*x^2 + 5*x + 1,-35/2,225/2,807/2,8,-189/2,-249/2,-4,1/2,0,D(5),74183769
x^5 + x^4 + 3*x^3 + 4*x^2 + 3*x + 1,-1,-9/2,-9/2,-22,-75/2,-51/2,-13/2,1,0,D(5),2209
x^5 + x^4 + 3*x^3 + 13*x^2 + 1,-65/2,-45/2,477/2,53,-6,-93,-13/2,1/2,0,D(5),34515625
x^5 + x^4 + 4*x^3 + 3*x^2 + 7*x + 1,83/2,3/2,-87/2,-50,-171/2,-33/2,-9,1/2,0,D(5),693889
x^5 + x^4 + 4*x^3 + 5*x^2 + 3*x + 1,-7/2,-15/2,9/2,-6,-57/2,-63/2,-9,1/2,0,D(5),10609
x^5 + x^4 + 5*x^3 + 5*x^2 + 6*x + 1,47/2,15/2,-45/2,-17,-60,-30,-23/2,1/2,0,D(5),267289
x^5 + x^4 + 5*x^3 + 6*x^2 + 3*x + 1,-6,-21/2,33/2,14,-33/2,-75/2,-23/2,1/2,0,D(5),57121
x^5 + x^4 + 6*x^3 + 7*x^2 + 3*x + 1,-17/2,-27/2,63/2,38,-3/2,-87/2,-14,1/2,0,D(5),229441
x^5 + x^4 + 7*x^3 + 8*x^2 + 3*x + 1,-11,-33/2,99/2,66,33/2,-99/2,-33/2,11/2,0,D(5),717409
x^5 + x^4 + 7*x^3 + 10*x^2 + 5*x + 1,0,45/2,165/2,80,-33/2,-129/2,-33/2,1/2,1,D(5),55225
x^5 + x^4 + 7*x^3 + 15*x^2 + 7*x + 1,23/2,105,249,136,-54,-102,-33/2,1/2,0,D(5),824464
x^5 + x^4 + 8*x^3 + 9*x^2 + 3*x + 1,-27/2,-39/2,141/2,98,75/2,-111/2,-19,1/2,0,D(5),1868689
x^5 + x^4 + 9*x^3 + 19*x + 1,361,-135/2,-543/2,-158,-327/2,27/2,-43/2,1/2,0,D(5),165765625
x^5 + x^4 + 9*x^3 + 10*x^2 + 3*x + 1,-16,-45/2,189/2,134,123/2,-123/2,-43/2,1/2,0,D(5),4255969
x^5 + x^4 + 10*x^3 + 11*x^2 + 3*x + 1,-37/2,-51/2,243/2,174,177/2,-135/2,-24,1/2,0,D(5),8755681
x^5 + x^4 + 11*x^3 - x^2 + 14*x + 1,397/2,-207/2,-489/2,-145,-27,24,-53/2,1/2,0,D(5),293951025
x^5 + x^4 + 11*x^3 + 8*x^2 + 5*x + 1,5,-45/2,-3/2,116,189/2,-87/2,-53/2,1/2,0,D(5),4549689
x^5 + x^4 + 11*x^3 + 12*x^2 + 3*x + 1,-21,-57/2,303/2,218,237/2,-147/2,-53/2,1/2,0,D(5),16638241
x^5 + x^4 + 12*x^3 + 13*x^2 + 3*x + 1,-47/2,-63/2,369/2,266,303/2,-159/2,-29,1/2,0,D(5),29669809
x^5 + x^4 + 13*x^3 + 14*x^2 + 3*x + 1,-26,-69/2,441/2,318,375/2,-171/2,-63/2,1/2,0,D(5),50225569
x^5 + x^4 + 14*x^3 + 15*x^2 + 3*x + 1,-57/2,-75/2,519/2,374,453/2,-183/2,-34,1/2,0,D(5),81414529
x^5 + x^4 + 15*x^3 + 16*x^2 + 3*x + 1,-31,-81/2,603/2,434,537/2,-195/2,-73/2,1/2,0,D(5),127215841
x^5 + x^4 + 16*x^3 + 17*x^2 + 3*x + 1,-67/2,-87/2,693/2,498,627/2,-207/2,-39,1/2,0,D(5),192626641
x^5 + x^4 + 17*x^3 + 18*x^2 + 3*x + 1,-36,-93/2,789/2,566,723/2,-219/2,-83/2,1/2,0,D(5),283821409
x^5 + x^4 + 18*x^3 + 19*x^2 + 3*x + 1,-77/2,-99/2,891/2,638,825/2,-231/2,-44,11/2,0,D(5),408322849
x^5 + x^4 + 19*x^3 + 20*x^2 + 3*x + 1,-41,-105/2,999/2,714,933/2,-243/2,-93/2,1/2,0,D(5),575184289
x^5 + x^4 + 20*x^3 + 21*x^2 + 3*x + 1,-87/2,-111/2,1113/2,794,1047/2,-255/2,-49,1/2,0,D(5),795183601
x^5 + x^4 + 21*x^3 + 22*x^2 + 3*x + 1,-46,-117/2,1233/2,878,1167/2,-267/2,-103/2,1/2,0,D(5),1081028641
x^5 + x^4 + 22*x^3 + 23*x^2 + 3*x + 1,-97/2,-123/2,1359/2,966,1293/2,-279/2,-54,1/2,0,D(5),1447574209
x^5 + x^4 + 23*x^3 + 24*x^2 + 3*x + 1,-51,-129/2,1491/2,1058,1425/2,-291/2,-113/2,1/2,0,D(5),1912050529
x^5 + x^4 + 24*x^3 + 25*x^2 + 3*x + 1,-107/2,-135/2,1629/2,1154,1563/2,-303/2,-59,1/2,0,D(5),2494303249
x^5 + 2*x^4 - 17*x^3 + 7*x^2 + 13*x + 1,303/2,264,375,-445,435/2,-207/2,93/2,1/2,0,D(5),635392849
x^5 + 2*x^4 - 15*x^3 + 6*x^2 + 14*x + 1,181,477/2,339,-401,219/2,-90,83/2,1/2,0,D(5),117223929
x^5 + 2*x^4 - 10*x^3 + 13*x^2 - 6*x + 1,7/2,-42,267/2,-201,201,-255/2,29,1/2,0,D(5),55225
x^5 + 2*x^4 - 7*x^3 - 6*x^2 + 12*x + 1,159,-111/2,150,-109,-177/2,24,43/2,1/2,0,D(5),1447209
x^5 + 2*x^4 - 7*x^3 + 16*x^2 + 1,-40,105/2,354,-249,51/2,-141,43/2,1/2,0,D(5),167055625
x^5 + 2*x^4 - 5*x^3 + 4*x^2 - 2*x + 1,-6,51/2,-21,-37,111/2,-45,33/2,1/2,0,D(5),57121
x^5 + 2*x^4 - 3*x^3 + 1,0,45/2,-30,-25,27/2,-9,23/2,1/2,1,D(5),55225
x^5 + 2*x^4 - 2*x^3 + 19*x^2 - 8*x + 1,33/2,-213,975/2,11,69,-297/2,9,1/2,0,D(5),38775529
x^5 + 2*x^4 - x^3 + 3*x^2 - 3*x + 1,3/2,-6,-21,11,75/2,-51/2,13/2,1/2,0,D(5),56169
x^5 + 2*x^4 + x^3 - 8*x^2 + 20*x + 1,420,-495/2,36,-321,-549/2,63,3/2,3/2,0,D(5),1492817769
x^5 + 2*x^4 + 3*x^3 - x^2 - x + 1,7/2,-21,-24,-17,63/2,33/2,-7/2,1/2,0,D(5),55225
x^5 + 2*x^4 + 3*x^3 + 6*x^2 + 4*x + 1,1,27/2,6,-45,-129/2,-36,-7/2,1,0,D(5),14161
x^5 + 2*x^4 + 5*x^3 + x^2 + 6*x + 1,67/2,-57/2,-147/2,-99,-111/2,15/2,-17/2,1/2,0,D(5),2050624
x^5 + 2*x^4 + 9*x^3 + 10*x^2 + 6*x + 1,11,45/2,39,71,3/2,-48,-37/2,1/2,0,D(5),505521
x^5 + 2*x^4 + 9*x^3 + 24*x^2 + 8*x + 1,4,441/2,726,295,-141/2,-153,-37/2,1/2,0,D(5),76790169
x^5 + 2*x^4 + 15*x^3 - 9*x^2 - x + 1,47/2,-99,114,-281,759/2,225/2,-67/2,1/2,0,D(5),24770529
x^5 + 2*x^4 + 20*x^3 + 3*x^2 - 6*x + 1,57/2,-177,327/2,179,681,75/2,-46,1/2,0,D(5),3629025
x^5 + 3*x^4 - 24*x^3 - 25*x^2 + x + 1,127/2,285/2,1857/2,1154,1923/2,159/2,69,1/2,0,D(5),4419723361
x^5 + 3*x^4 - 23*x^3 - 24*x^2 + x + 1,61,273/2,1707/2,1058,1773/2,153/2,133/2,1/2,0,D(5),3471684241
x^5 + 3*x^4 - 22*x^3 - 23*x^2 + x + 1,117/2,261/2,1563/2,966,1629/2,147/2,64,1/2,0,D(5),2699114209
x^5 + 3*x^4 - 21*x^3 - 22*x^2 + x + 1,56,249/2,1425/2,878,1491/2,141/2,123/2,1/2,0,D(5),2075075809
x^5 + 3*x^4 - 20*x^3 - 21*x^2 + x + 1,107/2,237/2,1293/2,794,1359/2,135/2,59,1/2,0,D(5),1575851809
x^5 + 3*x^4 - 19*x^3 - 20*x^2 + x + 1,51,225/2,1167/2,714,1233/2,129/2,113/2,1/2,0,D(5),1180678321
x^5 + 3*x^4 - 18*x^3 - 19*x^2 + x + 1,97/2,213/2,1047/2,638,1113/2,123/2,54,1/2,0,D(5),871489441
x^5 + 3*x^4 - 17*x^3 - 18*x^2 + x + 1,46,201/2,933/2,566,999/2,117/2,103/2,1/2,0,D(5),632673409
x^5 + 3*x^4 - 16*x^3 - 17*x^2 + x + 1,87/2,189/2,825/2,498,891/2,111/2,49,1/2,0,D(5),450840289
x^5 + 3*x^4 - 15*x^3 - 16*x^2 + x + 1,41,177/2,723/2,434,789/2,105/2,93/2,1/2,0,D(5),314601169
x^5 + 3*x^4 - 13*x^3 - 14*x^2 + x + 1,36,153/2,537/2,318,603/2,93/2,83/2,1/2,0,D(5),142110241
x^5 + 3*x^4 - 13*x^3 - x^2 + 5*x + 1,55/2,90,54,-104,183,-51,83/2,1/2,0,D(5),19114384
x^5 + 3*x^4 - 12*x^3 - 13*x^2 + x + 1,67/2,141/2,453/2,266,519/2,87/2,39,1/2,0,D(5),91259809
x^5 + 3*x^4 - 11*x^3 - 12*x^2 + x + 1,31,129/2,375/2,218,441/2,81/2,73/2,1/2,0,D(5),56445169
x^5 + 3*x^4 - 10*x^3 - 11*x^2 + x + 1,57/2,117/2,303/2,174,369/2,75/2,34,1/2,0,D(5),33373729
x^5 + 3*x^4 - 9*x^3 - 10*x^2 + x + 1,26,105/2,237/2,134,303/2,69/2,63/2,1/2,0,D(5),18671041
x^5 + 3*x^4 - 9*x^3 - 7*x^2 + 14*x + 1,427/2,-159/2,435/2,-193,-57,12,63/2,1/2,0,D(5),38975049
x^5 + 3*x^4 - 8*x^3 - 9*x^2 + x + 1,47/2,93/2,177/2,98,243/2,63/2,29,1/2,0,D(5),9740641
x^5 + 3*x^4 - 7*x^3 - 8*x^2 + x + 1,21,81/2,123/2,66,189/2,57/2,53/2,1/2,0,D(5),4635409
x^5 + 3*x^4 - 7*x^3 + 5*x^2 - 2*x + 1,-17/2,75/2,-57/2,-53,81,-69,53/2,1/2,0,D(5),229441
x^5 + 3*x^4 - 6*x^3 - 7*x^2 + x + 1,37/2,69/2,75/2,38,141/2,51/2,24,1/2,0,D(5),1940449
x^5 + 3*x^4 - 5*x^3 - 6*x^2 + x + 1,16,57/2,33/2,14,99/2,45/2,43/2,1/2,0,D(5),667489
x^5 + 3*x^4 - 5*x^3 + 9*x^2 - 4*x + 1,-13/2,-33/2,93/2,-31,57,-90,43/2,1/2,0,D(5),1306449
x^5 + 3*x^4 - 4*x^3 - 5*x^2 + x + 1,27/2,45/2,-3/2,-6,63/2,39/2,19,1/2,0,D(5),160801
x^5 + 3*x^4 - 2*x^3 - 3*x^2 + x + 1,17/2,21/2,-57/2,-34,9/2,27/2,14,1/2,0,D(5),2209
x^5 + 3*x^4 - x^3 - 2*x^2 + x + 1,6,9/2,-75/2,-42,-9/2,21/2,23/2,1/2,0,D(5),16129
x^5 + 3*x^4 - x^3 + 4*x^2 - 3*x + 1,-1,-21/2,-51/2,30,57/2,-69/2,23/2,1,0,D(5),267289
