polynomial,polynomial_reconstructed,factors,term_0,term_1,term_2,term_3,term_4,gcd,zero_terms,galois_group,discriminant
x^5 + 7*x^4 + 11*x^3 + 8*x^2 - x + 1,(541)*x^4 + (1073)*x^3 + (789)*x^2 + (-211)*x^1 + (76),(541) * (x^4 + 1073/541*x^3 + 789/541*x^2 - 211/541*x + 76/541),541,1073,789,-211,76,1,0,D(5),7733961
x^5 + 7*x^4 + 13*x^3 + 11*x^2 + 4*x + 1,(294)*x^4 + (683)*x^3 + (609)*x^2 + (198)*x^1 + (50),(294) * (x^4 + 683/294*x^3 + 29/14*x^2 + 33/49*x + 25/147),294,683,609,198,50,1,0,D(5),57121
x^5 + 7*x^4 + 15*x^3 + 6*x^2 - 5*x + 1,(-47)*x^4 + (-149)*x^3 + (-73)*x^2 + (-9)*x^1 + (-22),(-47) * (x^4 + 149/47*x^3 + 73/47*x^2 + 9/47*x + 22/47),-47,-149,-73,-9,-22,1,0,D(5),265225
x^5 + 7*x^4 + 15*x^3 + 7*x^2 + x + 1,(-95)*x^4 + (-312)*x^3 + (-237)*x^2 + (-138)*x^1 + (-41),(-95) * (x^4 + 312/95*x^3 + 237/95*x^2 + 138/95*x + 41/95),-95,-312,-237,-138,-41,1,0,D(5),824464
x^5 + 7*x^4 + 15*x^3 + 13*x^2 + 4*x + 1,(112)*x^4 + (327)*x^3 + (279)*x^2 + (36)*x^1 + (4),(112) * (x^4 + 327/112*x^3 + 279/112*x^2 + 9/28*x + 1/28),112,327,279,36,4,1,0,D(5),55225
x^5 + 7*x^4 + 19*x^3 + 24*x^2 + 13*x + 1,(3)*x^4 + (43)*x^3 + (153)*x^2 + (207)*x^1 + (100),(3) * (x^4 + 43/3*x^3 + 51*x^2 + 69*x + 100/3),3,43,153,207,100,1,0,D(5),2209
x^5 + 7*x^4 + 20*x^3 - x^2 - x + 1,(-926)*x^4 + (-4507)*x^3 + (150)*x^2 + (77)*x^1 + (-221),(-926) * (x^4 + 4507/926*x^3 - 75/463*x^2 - 77/926*x + 221/926),-926,-4507,150,77,-221,1,0,D(5),140493609
x^5 + 8*x^4 - 21*x^3 - 21*x^2 + 16*x + 1,(11332)*x^4 + (-19149)*x^3 + (-22375)*x^2 + (15961)*x^1 + (1335),(11332) * (x^4 - 19149/11332*x^3 - 22375/11332*x^2 + 15961/11332*x + 1335/11332),11332,-19149,-22375,15961,1335,1,0,D(5),69135340096
x^5 + 8*x^4 - 19*x^3 - 12*x^2 + 24*x + 1,(10684)*x^4 + (-19145)*x^3 + (-14256)*x^2 + (24319)*x^1 + (1636),(10684) * (x^4 - 19145/10684*x^3 - 3564/2671*x^2 + 24319/10684*x + 409/2671),10684,-19145,-14256,24319,1636,1,0,D(5),19144319769
x^5 + 8*x^4 - 18*x^3 + 15*x^2 - 6*x + 1,(11962)*x^4 + (-23473)*x^3 + (18717)*x^2 + (-7312)*x^1 + (1199),(11962) * (x^4 - 23473/11962*x^3 + 18717/11962*x^2 - 3656/5981*x + 1199/11962),11962,-23473,18717,-7312,1199,1,0,D(5),2209
x^5 + 8*x^4 - 17*x^3 + 10*x^2 - 2*x + 1,(11202)*x^4 + (-20545)*x^3 + (11502)*x^2 + (-2271)*x^1 + (1110),(11202) * (x^4 - 20545/11202*x^3 + 1917/1867*x^2 - 757/3734*x + 185/1867),11202,-20545,11502,-2271,1110,1,0,D(5),16638241
x^5 + 8*x^4 - 16*x^3 + 15*x^2 - 6*x + 1,(11050)*x^4 + (-19913)*x^3 + (17745)*x^2 + (-6938)*x^1 + (1135),(11050) * (x^4 - 19913/11050*x^3 + 273/170*x^2 - 3469/5525*x + 227/2210),11050,-19913,17745,-6938,1135,1,0,D(5),859329
x^5 + 8*x^4 - 13*x^3 - 13*x^2 + 1,(8308)*x^4 + (-9229)*x^3 + (-10663)*x^2 + (1)*x^1 + (863),(8308) * (x^4 - 9229/8308*x^3 - 10663/8308*x^2 + 1/8308*x + 863/8308),8308,-9229,-10663,1,863,1,0,D(5),76457536
x^5 + 8*x^4 - 7*x^3 - 22*x^2 - 8*x + 1,(5596)*x^4 + (-1473)*x^3 + (-11388)*x^2 + (-4333)*x^1 + (690),(5596) * (x^4 - 1473/5596*x^3 - 2847/1399*x^2 - 4333/5596*x + 345/2798),5596,-1473,-11388,-4333,690,1,0,D(5),117223929
x^5 + 8*x^4 - 4*x^3 - 3*x^2 + 1,(5296)*x^4 + (-2249)*x^3 + (-1959)*x^2 + (-44)*x^1 + (625),(5296) * (x^4 - 2249/5296*x^3 - 1959/5296*x^2 - 11/1324*x + 625/5296),5296,-2249,-1959,-44,625,1,0,D(5),1734489
x^5 + 8*x^4 - x^3 + 8*x^2 + 6*x + 1,(4714)*x^4 + (-1513)*x^3 + (4418)*x^2 + (3637)*x^1 + (620),(4714) * (x^4 - 1513/4714*x^3 + 2209/2357*x^2 + 3637/4714*x + 310/2357),4714,-1513,4418,3637,620,1,0,D(5),2122849
x^5 + 8*x^4 + 11*x^3 + 6*x^2 - 6*x + 1,(1438)*x^4 + (2479)*x^3 + (1482)*x^2 + (-1403)*x^1 + (226),(1438) * (x^4 + 2479/1438*x^3 + 741/719*x^2 - 1403/1438*x + 113/719),1438,2479,1482,-1403,226,1,0,D(5),7112889
x^5 + 8*x^4 + 15*x^3 + 12*x^2 + 4*x + 1,(712)*x^4 + (1623)*x^3 + (1364)*x^2 + (421)*x^1 + (108),(712) * (x^4 + 1623/712*x^3 + 341/178*x^2 + 421/712*x + 27/178),712,1623,1364,421,108,1,0,D(5),229441
x^5 + 8*x^4 + 19*x^3 + 10*x^2 + 4*x + 1,(-120)*x^4 + (-433)*x^3 + (-360)*x^2 + (-183)*x^1 + (-30),(-120) * (x^4 + 433/120*x^3 + 3*x^2 + 61/40*x + 1/4),-120,-433,-360,-183,-30,1,0,D(5),797449
x^5 + 8*x^4 + 20*x^3 + 19*x^2 + 6*x + 1,(118)*x^4 + (423)*x^3 + (433)*x^2 + (94)*x^1 + (3),(118) * (x^4 + 423/118*x^3 + 433/118*x^2 + 47/59*x + 3/118),118,423,433,94,3,1,0,D(5),2209
x^5 + 8*x^4 + 23*x^3 + 21*x^2 - 7*x + 1,(-35)*x^4 + (-333)*x^3 + (-568)*x^2 + (66)*x^1 + (-70),(-35) * (x^4 + 333/35*x^3 + 568/35*x^2 - 66/35*x + 2),-35,-333,-568,66,-70,1,0,D(5),3713329
x^5 + 8*x^4 + 24*x^3 + 9*x^2 + 2*x + 1,(-878)*x^4 + (-4265)*x^3 + (-1775)*x^2 + (-534)*x^1 + (-207),(-878) * (x^4 + 4265/878*x^3 + 1775/878*x^2 + 267/439*x + 207/878),-878,-4265,-1775,-534,-207,1,0,D(5),76790169
x^5 + 9*x^4 - 19*x^3 + 11*x^2 - 2*x + 1,(16324)*x^4 + (-30145)*x^3 + (16697)*x^2 + (-3010)*x^1 + (1472),(16324) * (x^4 - 30145/16324*x^3 + 16697/16324*x^2 - 215/1166*x + 368/4081),16324,-30145,16697,-3010,1472,1,0,D(5),29669809
x^5 + 9*x^4 + 8*x^3 + 7*x^2 + 3*x + 1,(3910)*x^4 + (3419)*x^3 + (3174)*x^2 + (1391)*x^1 + (485),(3910) * (x^4 + 3419/3910*x^3 + 69/85*x^2 + 1391/3910*x + 97/782),3910,3419,3174,1391,485,1,0,D(5),511225
x^5 + 9*x^4 + 9*x^3 + 9*x^2 + 5*x + 1,(3651)*x^4 + (3548)*x^3 + (3879)*x^2 + (2304)*x^1 + (475),(3651) * (x^4 + 3548/3651*x^3 + 1293/1217*x^2 + 768/1217*x + 475/3651),3651,3548,3879,2304,475,1,0,D(5),824464
x^5 + 9*x^4 + 14*x^3 + 5*x^2 - 3*x + 1,(1990)*x^4 + (3749)*x^3 + (1416)*x^2 + (-961)*x^1 + (259),(1990) * (x^4 + 3749/1990*x^3 + 708/995*x^2 - 961/1990*x + 259/1990),1990,3749,1416,-961,259,1,0,D(5),18429849
x^5 + 9*x^4 + 17*x^3 + 13*x^2 + 4*x + 1,(1474)*x^4 + (3311)*x^3 + (2651)*x^2 + (770)*x^1 + (198),(1474) * (x^4 + 301/134*x^3 + 241/134*x^2 + 35/67*x + 9/67),1474,3311,2651,770,198,11,0,D(5),717409
x^5 + 9*x^4 + 23*x^3 - 4*x^2 - 3*x + 1,(-809)*x^4 + (-2893)*x^3 + (579)*x^2 + (209)*x^1 + (-110),(-809) * (x^4 + 2893/809*x^3 - 579/809*x^2 - 209/809*x + 110/809),-809,-2893,579,209,-110,1,0,D(5),66928761
x^5 + 9*x^4 + 25*x^3 + 17*x^2 - 7*x + 1,(-41)*x^4 + (-136)*x^3 + (-49)*x^2 + (-80)*x^1 + (-37),(-41) * (x^4 + 136/41*x^3 + 49/41*x^2 + 80/41*x + 37/41),-41,-136,-49,-80,-37,1,0,D(5),1926544
x^5 + 10*x^4 - 21*x^3 + 12*x^2 - 2*x + 1,(23014)*x^4 + (-42749)*x^3 + (23468)*x^2 + (-3891)*x^1 + (1904),(23014) * (x^4 - 42749/23014*x^3 + 11734/11507*x^2 - 3891/23014*x + 952/11507),23014,-42749,23468,-3891,1904,1,0,D(5),50225569
x^5 + 10*x^4 - 11*x^3 + 17*x^2 - 2*x + 1,(17034)*x^4 + (-19669)*x^3 + (27153)*x^2 + (-3231)*x^1 + (1529),(17034) * (x^4 - 1157/1002*x^3 + 9051/5678*x^2 - 1077/5678*x + 1529/17034),17034,-19669,27153,-3231,1529,1,0,D(5),953080384
x^5 + 10*x^4 - 7*x^3 - 25*x^2 + x + 1,(12181)*x^4 + (-4455)*x^3 + (-26632)*x^2 + (990)*x^1 + (1156),(12181) * (x^4 - 4455/12181*x^3 - 26632/12181*x^2 + 990/12181*x + 1156/12181),12181,-4455,-26632,990,1156,1,0,D(5),6890162049
x^5 + 10*x^4 - 5*x^3 - 5*x^2 + x + 1,(12285)*x^4 + (-5295)*x^3 + (-6030)*x^2 + (1080)*x^1 + (1176),(12285) * (x^4 - 353/819*x^3 - 134/273*x^2 + 8/91*x + 56/585),12285,-5295,-6030,1080,1176,3,0,D(5),826281
x^5 + 10*x^4 + 9*x^3 + 4*x^2 + 1,(6064)*x^4 + (5767)*x^3 + (2554)*x^2 + (-145)*x^1 + (660),(6064) * (x^4 + 5767/6064*x^3 + 1277/3032*x^2 - 145/6064*x + 165/1516),6064,5767,2554,-145,660,1,0,D(5),19936225
x^5 + 10*x^4 + 12*x^3 - 9*x^2 - 2*x + 1,(4066)*x^4 + (5959)*x^3 + (-3925)*x^2 + (-1038)*x^1 + (479),(4066) * (x^4 + 5959/4066*x^3 - 3925/4066*x^2 - 519/2033*x + 479/4066),4066,5959,-3925,-1038,479,1,0,D(5),27175369
x^5 + 10*x^4 + 19*x^3 + 7*x^2 - 7*x + 1,(2469)*x^4 + (5921)*x^3 + (2538)*x^2 + (-2316)*x^1 + (324),(2469) * (x^4 + 5921/2469*x^3 + 846/823*x^2 - 772/823*x + 108/823),2469,5921,2538,-2316,324,1,0,D(5),2122849
x^5 + 10*x^4 + 19*x^3 + 14*x^2 + 4*x + 1,(2724)*x^4 + (6047)*x^3 + (4650)*x^2 + (1269)*x^1 + (326),(2724) * (x^4 + 6047/2724*x^3 + 775/454*x^2 + 423/908*x + 163/1362),2724,6047,4650,1269,326,1,0,D(5),1868689
x^5 + 11*x^4 - 23*x^3 + 13*x^2 - 2*x + 1,(31560)*x^4 + (-58921)*x^3 + (32103)*x^2 + (-4926)*x^1 + (2412),(31560) * (x^4 - 58921/31560*x^3 + 10701/10520*x^2 - 821/5260*x + 201/2630),31560,-58921,32103,-4926,2412,1,0,D(5),81414529
x^5 + 11*x^4 + 6*x^3 + 3*x^2 - 5*x + 1,(11428)*x^4 + (6615)*x^3 + (3692)*x^2 + (-5621)*x^1 + (1107),(11428) * (x^4 + 6615/11428*x^3 + 923/2857*x^2 - 5621/11428*x + 1107/11428),11428,6615,3692,-5621,1107,1,0,D(5),7491169
x^5 + 11*x^4 + 15*x^3 + 12*x^2 + 5*x + 1,(7183)*x^4 + (10363)*x^3 + (8653)*x^2 + (3699)*x^1 + (756),(7183) * (x^4 + 10363/7183*x^3 + 8653/7183*x^2 + 3699/7183*x + 756/7183),7183,10363,8653,3699,756,1,0,D(5),145161
x^5 + 11*x^4 + 17*x^3 + 2*x^2 - 5*x + 1,(5719)*x^4 + (10437)*x^3 + (1557)*x^2 + (-3211)*x^1 + (618),(5719) * (x^4 + 1491/817*x^3 + 1557/5719*x^2 - 169/301*x + 618/5719),5719,10437,1557,-3211,618,1,0,D(5),4549689
x^5 + 11*x^4 + 21*x^3 + 15*x^2 + 4*x + 1,(4630)*x^4 + (10179)*x^3 + (7565)*x^2 + (1942)*x^1 + (498),(4630) * (x^4 + 10179/4630*x^3 + 1513/926*x^2 + 971/2315*x + 249/2315),4630,10179,7565,1942,498,1,0,D(5),4255969
x^5 + 11*x^4 + 25*x^3 + 4*x^2 - 17*x + 1,(2535)*x^4 + (7775)*x^3 + (2535)*x^2 + (-4785)*x^1 + (540),(2535) * (x^4 + 1555/507*x^3 + x^2 - 319/169*x + 36/169),2535,7775,2535,-4785,540,5,0,D(5),672105625
x^5 + 12*x^4 - 25*x^3 + 7*x^2 + 7*x + 1,(41635)*x^4 + (-76921)*x^3 + (19574)*x^2 + (20918)*x^1 + (3012),(41635) * (x^4 - 76921/41635*x^3 + 19574/41635*x^2 + 20918/41635*x + 3012/41635),41635,-76921,19574,20918,3012,1,0,D(5),165765625
x^5 + 12*x^4 - 25*x^3 + 14*x^2 - 2*x + 1,(42274)*x^4 + (-79273)*x^3 + (42914)*x^2 + (-6127)*x^1 + (3002),(42274) * (x^4 - 79273/42274*x^3 + 21457/21137*x^2 - 6127/42274*x + 1501/21137),42274,-79273,42914,-6127,3002,1,0,D(5),127215841
x^5 + 12*x^4 - 16*x^3 + 7*x^2 + 1,(33784)*x^4 + (-42313)*x^3 + (17733)*x^2 + (-64)*x^1 + (2531),(33784) * (x^4 - 42313/33784*x^3 + 17733/33784*x^2 - 8/4223*x + 2531/33784),33784,-42313,17733,-64,2531,1,0,D(5),253605625
x^5 + 12*x^4 - 6*x^3 - 7*x^2 + 2*x + 1,(24666)*x^4 + (-10777)*x^3 + (-14151)*x^2 + (3792)*x^1 + (1985),(24666) * (x^4 - 10777/24666*x^3 - 4717/8222*x^2 + 632/4111*x + 1985/24666),24666,-10777,-14151,3792,1985,1,0,D(5),1447209
x^5 + 12*x^4 + 9*x^2 - 4*x + 1,(21444)*x^4 + (-985)*x^3 + (16677)*x^2 + (-7380)*x^1 + (1789),(21444) * (x^4 - 985/21444*x^3 + 5559/7148*x^2 - 615/1787*x + 1789/21444),21444,-985,16677,-7380,1789,1,0,D(5),233325625
x^5 + 12*x^4 + 5*x^3 + 4*x^2 + 4*x + 1,(17464)*x^4 + (6743)*x^3 + (5360)*x^2 + (5927)*x^1 + (1524),(17464) * (x^4 + 6743/17464*x^3 + 670/2183*x^2 + 5927/17464*x + 381/4366),17464,6743,5360,5927,1524,1,0,D(5),1803649
x^5 + 12*x^4 + 13*x^3 + 5*x^2 - 3*x + 1,(12457)*x^4 + (14639)*x^3 + (5958)*x^2 + (-3656)*x^1 + (1138),(12457) * (x^4 + 14639/12457*x^3 + 5958/12457*x^2 - 3656/12457*x + 1138/12457),12457,14639,5958,-3656,1138,1,0,D(5),200533921
x^5 + 12*x^4 + 23*x^3 + 16*x^2 + 4*x + 1,(7384)*x^4 + (16103)*x^3 + (11624)*x^2 + (2813)*x^1 + (720),(7384) * (x^4 + 16103/7384*x^3 + 1453/923*x^2 + 2813/7384*x + 90/923),7384,16103,11624,2813,720,1,0,D(5),8755681
x^5 + 13*x^4 - 23*x^3 + 17*x^2 - 6*x + 1,(51528)*x^4 + (-85083)*x^3 + (61239)*x^2 + (-21330)*x^1 + (3514),(51528) * (x^4 - 28361/17176*x^3 + 20413/17176*x^2 - 3555/8588*x + 1757/25764),51528,-85083,61239,-21330,3514,1,0,D(5),305809
x^5 + 13*x^4 + 7*x^3 - 17*x^2 + 2*x + 1,(21486)*x^4 + (14069)*x^3 + (-29079)*x^2 + (3156)*x^1 + (1752),(21486) * (x^4 + 14069/21486*x^3 - 9693/7162*x^2 + 526/3581*x + 292/3581),21486,14069,-29079,3156,1752,1,0,D(5),635392849
x^5 + 13*x^4 + 7*x^3 + 10*x^2 - x + 1,(23637)*x^4 + (12047)*x^3 + (19197)*x^2 + (-2127)*x^1 + (1884),(23637) * (x^4 + 12047/23637*x^3 + 6399/7879*x^2 - 709/7879*x + 628/7879),23637,12047,19197,-2127,1884,1,0,D(5),299393809
x^5 + 13*x^4 + 9*x^3 + x + 1,(21265)*x^4 + (15445)*x^3 + (-355)*x^2 + (1515)*x^1 + (1730),(21265) * (x^4 + 3089/4253*x^3 - 71/4253*x^2 + 303/4253*x + 346/4253),21265,15445,-355,1515,1730,5,0,D(5),4305625
x^5 + 13*x^4 + 20*x^3 - x^2 - 7*x + 1,(13288)*x^4 + (23681)*x^3 + (-300)*x^2 + (-8305)*x^1 + (1201),(13288) * (x^4 + 23681/13288*x^3 - 75/3322*x^2 - 5/8*x + 1201/13288),13288,23681,-300,-8305,1201,1,0,D(5),117223929
x^5 + 13*x^4 + 24*x^3 + 19*x^2 + 7*x + 1,(11962)*x^4 + (24375)*x^3 + (20070)*x^2 + (7551)*x^1 + (1093),(11962) * (x^4 + 24375/11962*x^3 + 10035/5981*x^2 + 7551/11962*x + 1093/11962),11962,24375,20070,7551,1093,1,0,D(5),2209
x^5 + 13*x^4 + 25*x^3 - 17*x^2 - 2*x + 1,(8640)*x^4 + (20355)*x^3 + (-12555)*x^2 + (-1782)*x^1 + (816),(8640) * (x^4 + 1357/576*x^3 - 93/64*x^2 - 33/160*x + 17/180),8640,20355,-12555,-1782,816,3,0,D(5),1187560521
x^5 + 13*x^4 + 25*x^3 + 17*x^2 + 4*x + 1,(11202)*x^4 + (24263)*x^3 + (17079)*x^2 + (3906)*x^1 + (998),(11202) * (x^4 + 24263/11202*x^3 + 5693/3734*x^2 + 651/1867*x + 499/5601),11202,24263,17079,3906,998,1,0,D(5),16638241
x^5 + 14*x^4 - 7*x^3 - 9*x^2 + 3*x + 1,(44671)*x^4 + (-19751)*x^3 + (-28314)*x^2 + (9004)*x^1 + (3100),(44671) * (x^4 - 19751/44671*x^3 - 2574/4061*x^2 + 9004/44671*x + 100/1441),44671,-19751,-28314,9004,3100,1,0,D(5),38975049
x^5 + 14*x^4 - x^3 + 11*x^2 + x + 1,(40309)*x^4 + (-5211)*x^3 + (31482)*x^2 + (2708)*x^1 + (2856),(40309) * (x^4 - 5211/40309*x^3 + 31482/40309*x^2 + 2708/40309*x + 2856/40309),40309,-5211,31482,2708,2856,1,0,D(5),293951025
x^5 + 14*x^4 + 5*x^3 - 4*x + 1,(33676)*x^4 + (12687)*x^3 + (554)*x^2 + (-10077)*x^1 + (2480),(33676) * (x^4 + 12687/33676*x^3 + 277/16838*x^2 - 10077/33676*x + 620/8419),33676,12687,554,-10077,2480,1,0,D(5),16507969
x^5 + 14*x^4 + 6*x^3 - 15*x^2 + 2*x + 1,(31390)*x^4 + (16087)*x^3 + (-34685)*x^2 + (4320)*x^1 + (2337),(31390) * (x^4 + 16087/31390*x^3 - 6937/6278*x^2 + 432/3139*x + 2337/31390),31390,16087,-34685,4320,2337,1,0,D(5),117223929
x^5 + 14*x^4 + 9*x^3 - 24*x^2 + 6*x + 1,(27814)*x^4 + (21659)*x^3 + (-49908)*x^2 + (11903)*x^1 + (2156),(27814) * (x^4 + 21659/27814*x^3 - 24954/13907*x^2 + 11903/27814*x + 1078/13907),27814,21659,-49908,11903,2156,1,0,D(5),817674025
x^5 + 14*x^4 + 9*x^3 + 24*x^2 - 4*x + 1,(31996)*x^4 + (18415)*x^3 + (59482)*x^2 + (-10065)*x^1 + (2376),(31996) * (x^4 + 18415/31996*x^3 + 29741/15998*x^2 - 10065/31996*x + 594/7999),31996,18415,59482,-10065,2376,1,0,D(5),12720456225
x^5 + 14*x^4 + 18*x^3 - 5*x^2 - 6*x + 1,(21742)*x^4 + (31711)*x^3 + (-7597)*x^2 + (-10432)*x^1 + (1747),(21742) * (x^4 + 31711/21742*x^3 - 7597/21742*x^2 - 5216/10871*x + 1747/21742),21742,31711,-7597,-10432,1747,1,0,D(5),350775441
x^5 + 14*x^4 + 19*x^3 - 23*x^2 + x + 1,(19293)*x^4 + (31061)*x^3 + (-34266)*x^2 + (1182)*x^1 + (1566),(19293) * (x^4 + 31061/19293*x^3 - 11422/6431*x^2 + 394/6431*x + 522/6431),19293,31061,-34266,1182,1566,1,0,D(5),3333099289
x^5 + 15*x^4 - 11*x^3 + 2*x^2 + 3*x + 1,(63619)*x^4 + (-45439)*x^3 + (7173)*x^2 + (11989)*x^1 + (4054),(63619) * (x^4 - 45439/63619*x^3 + 7173/63619*x^2 + 11989/63619*x + 4054/63619),63619,-45439,7173,11989,4054,1,0,D(5),670654609
x^5 + 15*x^4 + x^3 + 15*x^2 - 8*x + 1,(50974)*x^4 + (935)*x^3 + (53317)*x^2 + (-27830)*x^1 + (3454),(50974) * (x^4 + 85/4634*x^3 + 4847/4634*x^2 - 1265/2317*x + 157/2317),50974,935,53317,-27830,3454,11,0,D(5),61858225
x^5 + 15*x^4 + 5*x^3 + 5*x^2 + 1,(45550)*x^4 + (14525)*x^3 + (15375)*x^2 + (-250)*x^1 + (3100),(45550) * (x^4 + 581/1822*x^3 + 615/1822*x^2 - 5/911*x + 62/911),45550,14525,15375,-250,3100,25,0,D(5),102515625
x^5 + 15*x^4 + 23*x^3 - 4*x^2 - 9*x + 1,(26641)*x^4 + (46601)*x^3 + (-6243)*x^2 + (-17971)*x^1 + (2056),(26641) * (x^4 + 46601/26641*x^3 - 6243/26641*x^2 - 17971/26641*x + 2056/26641),26641,46601,-6243,-17971,2056,1,0,D(5),1963110249
x^5 + 16*x^4 - 22*x^3 + 17*x^2 - 6*x + 1,(97354)*x^4 + (-129281)*x^3 + (97597)*x^2 + (-34088)*x^1 + (5625),(97354) * (x^4 - 129281/97354*x^3 + 97597/97354*x^2 - 17044/48677*x + 5625/97354),97354,-129281,97597,-34088,5625,1,0,D(5),9653449
x^5 + 16*x^4 - 21*x^3 - 21*x^2 + 8*x + 1,(92044)*x^4 + (-104493)*x^3 + (-112727)*x^2 + (41857)*x^1 + (5399),(92044) * (x^4 - 104493/92044*x^3 - 112727/92044*x^2 + 41857/92044*x + 5399/92044),92044,-104493,-112727,41857,5399,1,0,D(5),69135340096
x^5 + 16*x^4 - 8*x^3 - 11*x^2 + 4*x + 1,(74916)*x^4 + (-33465)*x^3 + (-50895)*x^2 + (17820)*x^1 + (4569),(74916) * (x^4 - 11155/24972*x^3 - 5655/8324*x^2 + 495/2081*x + 1523/24972),74916,-33465,-50895,17820,4569,3,0,D(5),247212729
x^5 + 16*x^4 + 9*x^3 - 24*x^2 + 4*x + 1,(51976)*x^4 + (34759)*x^3 + (-80524)*x^2 + (12915)*x^1 + (3416),(51976) * (x^4 + 34759/51976*x^3 - 20131/12994*x^2 + 12915/51976*x + 427/6497),51976,34759,-80524,12915,3416,1,0,D(5),6280087009
x^5 + 16*x^4 + 25*x^3 + 5*x^2 - 5*x + 1,(36591)*x^4 + (63155)*x^3 + (13620)*x^2 + (-13086)*x^1 + (2546),(36591) * (x^4 + 63155/36591*x^3 + 4540/12197*x^2 - 4362/12197*x + 2546/36591),36591,63155,13620,-13086,2546,1,0,D(5),141395881
x^5 + 17*x^4 - 17*x^3 - 11*x^2 + 4*x + 1,(108060)*x^4 + (-98251)*x^3 + (-67149)*x^2 + (23676)*x^1 + (6030),(108060) * (x^4 - 98251/108060*x^3 - 22383/36020*x^2 + 1973/9005*x + 201/3602),108060,-98251,-67149,23676,6030,1,0,D(5),2820141025
x^5 + 17*x^4 + 24*x^3 - x^2 - 7*x + 1,(51148)*x^4 + (79553)*x^3 + (-1672)*x^2 + (-23313)*x^1 + (3325),(51148) * (x^4 + 4187/2692*x^3 - 22/673*x^2 - 1227/2692*x + 175/2692),51148,79553,-1672,-23313,3325,19,0,D(5),240963529
x^5 + 18*x^4 - 19*x^3 + 7*x^2 - 3*x + 1,(138001)*x^4 + (-140311)*x^3 + (51600)*x^2 + (-22018)*x^1 + (7244),(138001) * (x^4 - 140311/138001*x^3 + 51600/138001*x^2 - 22018/138001*x + 7244/138001),138001,-140311,51600,-22018,7244,1,0,D(5),1380625
x^5 + 18*x^4 - 13*x^3 - 8*x^2 + 4*x + 1,(125788)*x^4 + (-84673)*x^3 + (-55186)*x^2 + (26525)*x^1 + (6744),(125788) * (x^4 - 84673/125788*x^3 - 673/1534*x^2 + 26525/125788*x + 1686/31447),125788,-84673,-55186,26525,6744,1,0,D(5),46471489
x^5 + 18*x^4 - 9*x^3 - 13*x^2 + 5*x + 1,(118401)*x^4 + (-53359)*x^3 + (-84654)*x^2 + (31536)*x^1 + (6440),(118401) * (x^4 - 53359/118401*x^3 - 28218/39467*x^2 + 10512/39467*x + 6440/118401),118401,-53359,-84654,31536,6440,1,0,D(5),988662249
x^5 + 18*x^4 - 5*x^3 + 4*x^2 + 1,(113608)*x^4 + (-32521)*x^3 + (24642)*x^2 + (-299)*x^1 + (6212),(113608) * (x^4 - 32521/113608*x^3 + 12321/56804*x^2 - 299/113608*x + 1553/28402),113608,-32521,24642,-299,6212,1,0,D(5),411156729
x^5 + 18*x^4 + 13*x^3 + 11*x^2 + 3*x + 1,(85735)*x^4 + (61397)*x^3 + (53742)*x^2 + (14596)*x^1 + (4960),(85735) * (x^4 + 61397/85735*x^3 + 4134/6595*x^2 + 14596/85735*x + 992/17147),85735,61397,53742,14596,4960,1,0,D(5),1857769
x^5 + 18*x^4 + 16*x^3 + 9*x^2 + 4*x + 1,(80992)*x^4 + (73163)*x^3 + (41347)*x^2 + (18640)*x^1 + (4741),(80992) * (x^4 + 73163/80992*x^3 + 41347/80992*x^2 + 1165/5062*x + 4741/80992),80992,73163,41347,18640,4741,1,0,D(5),34000561
x^5 + 19*x^4 - 23*x^3 - 7*x^2 + 7*x + 1,(173049)*x^4 + (-194458)*x^3 + (-62781)*x^2 + (59562)*x^1 + (8621),(173049) * (x^4 - 194458/173049*x^3 - 20927/57683*x^2 + 19854/57683*x + 233/4677),173049,-194458,-62781,59562,8621,1,0,D(5),4089858304
x^5 + 19*x^4 + 9*x^2 + x + 1,(131332)*x^4 + (-3407)*x^3 + (61814)*x^2 + (6579)*x^1 + (6905),(131332) * (x^4 - 3407/131332*x^3 + 30907/65666*x^2 + 6579/131332*x + 6905/131332),131332,-3407,61814,6579,6905,1,0,D(5),165765625
x^5 + 19*x^4 + 10*x^3 - 5*x^2 - x + 1,(112116)*x^4 + (62303)*x^3 + (-30204)*x^2 + (-6465)*x^1 + (6075),(112116) * (x^4 + 62303/112116*x^3 - 2517/9343*x^2 - 2155/37372*x + 2025/37372),112116,62303,-30204,-6465,6075,1,0,D(5),8970025
x^5 + 19*x^4 + 12*x^3 + 21*x^2 - 7*x + 1,(111736)*x^4 + (67713)*x^3 + (131014)*x^2 + (-43373)*x^1 + (6101),(111736) * (x^4 + 67713/111736*x^3 + 65507/55868*x^2 - 43373/111736*x + 6101/111736),111736,67713,131014,-43373,6101,1,0,D(5),21867015625
x^5 + 19*x^4 + 17*x^3 + 17*x^2 + 3*x + 1,(102685)*x^4 + (91546)*x^3 + (95923)*x^2 + (16714)*x^1 + (5661),(102685) * (x^4 + 91546/102685*x^3 + 95923/102685*x^2 + 16714/102685*x + 5661/102685),102685,91546,95923,16714,5661,1,0,D(5),1269639424
