polynomial,polynomial_reconstructed,factors,term_0,term_1,term_2,term_3,term_4,term_5,term_6,gcd,zero_terms,galois_group,discriminant
x^5 + 3*x^4 - 23*x^3 - 24*x^2 + x + 1,(133/2)*x^6 + (153/2)*x^5 + (1773/2)*x^4 + (1058)*x^3 + (1707/2)*x^2 + (273/2)*x^1 + (61),(133/2) * (x^6 + 153/133*x^5 + 1773/133*x^4 + 2116/133*x^3 + 1707/133*x^2 + 39/19*x + 122/133),133/2,153/2,1773/2,1058,1707/2,273/2,61,1/2,0,D(5),3471684241
x^5 + 3*x^4 - 22*x^3 - 23*x^2 + x + 1,(64)*x^6 + (147/2)*x^5 + (1629/2)*x^4 + (966)*x^3 + (1563/2)*x^2 + (261/2)*x^1 + (117/2),(64) * (x^6 + 147/128*x^5 + 1629/128*x^4 + 483/32*x^3 + 1563/128*x^2 + 261/128*x + 117/128),64,147/2,1629/2,966,1563/2,261/2,117/2,1/2,0,D(5),2699114209
x^5 + 3*x^4 - 21*x^3 - 22*x^2 + x + 1,(123/2)*x^6 + (141/2)*x^5 + (1491/2)*x^4 + (878)*x^3 + (1425/2)*x^2 + (249/2)*x^1 + (56),(123/2) * (x^6 + 47/41*x^5 + 497/41*x^4 + 1756/123*x^3 + 475/41*x^2 + 83/41*x + 112/123),123/2,141/2,1491/2,878,1425/2,249/2,56,1/2,0,D(5),2075075809
x^5 + 3*x^4 - 20*x^3 - 21*x^2 + x + 1,(59)*x^6 + (135/2)*x^5 + (1359/2)*x^4 + (794)*x^3 + (1293/2)*x^2 + (237/2)*x^1 + (107/2),(59) * (x^6 + 135/118*x^5 + 1359/118*x^4 + 794/59*x^3 + 1293/118*x^2 + 237/118*x + 107/118),59,135/2,1359/2,794,1293/2,237/2,107/2,1/2,0,D(5),1575851809
x^5 + 3*x^4 - 19*x^3 - 20*x^2 + x + 1,(113/2)*x^6 + (129/2)*x^5 + (1233/2)*x^4 + (714)*x^3 + (1167/2)*x^2 + (225/2)*x^1 + (51),(113/2) * (x^6 + 129/113*x^5 + 1233/113*x^4 + 1428/113*x^3 + 1167/113*x^2 + 225/113*x + 102/113),113/2,129/2,1233/2,714,1167/2,225/2,51,1/2,0,D(5),1180678321
x^5 + 3*x^4 - 18*x^3 - 19*x^2 + x + 1,(54)*x^6 + (123/2)*x^5 + (1113/2)*x^4 + (638)*x^3 + (1047/2)*x^2 + (213/2)*x^1 + (97/2),(54) * (x^6 + 41/36*x^5 + 371/36*x^4 + 319/27*x^3 + 349/36*x^2 + 71/36*x + 97/108),54,123/2,1113/2,638,1047/2,213/2,97/2,1/2,0,D(5),871489441
x^5 + 3*x^4 - 17*x^3 - 18*x^2 + x + 1,(103/2)*x^6 + (117/2)*x^5 + (999/2)*x^4 + (566)*x^3 + (933/2)*x^2 + (201/2)*x^1 + (46),(103/2) * (x^6 + 117/103*x^5 + 999/103*x^4 + 1132/103*x^3 + 933/103*x^2 + 201/103*x + 92/103),103/2,117/2,999/2,566,933/2,201/2,46,1/2,0,D(5),632673409
x^5 + 3*x^4 - 16*x^3 - 17*x^2 + x + 1,(49)*x^6 + (111/2)*x^5 + (891/2)*x^4 + (498)*x^3 + (825/2)*x^2 + (189/2)*x^1 + (87/2),(49) * (x^6 + 111/98*x^5 + 891/98*x^4 + 498/49*x^3 + 825/98*x^2 + 27/14*x + 87/98),49,111/2,891/2,498,825/2,189/2,87/2,1/2,0,D(5),450840289
x^5 + 3*x^4 - 15*x^3 - 16*x^2 + x + 1,(93/2)*x^6 + (105/2)*x^5 + (789/2)*x^4 + (434)*x^3 + (723/2)*x^2 + (177/2)*x^1 + (41),(93/2) * (x^6 + 35/31*x^5 + 263/31*x^4 + 28/3*x^3 + 241/31*x^2 + 59/31*x + 82/93),93/2,105/2,789/2,434,723/2,177/2,41,1/2,0,D(5),314601169
x^5 + 3*x^4 - 13*x^3 - 14*x^2 + x + 1,(83/2)*x^6 + (93/2)*x^5 + (603/2)*x^4 + (318)*x^3 + (537/2)*x^2 + (153/2)*x^1 + (36),(83/2) * (x^6 + 93/83*x^5 + 603/83*x^4 + 636/83*x^3 + 537/83*x^2 + 153/83*x + 72/83),83/2,93/2,603/2,318,537/2,153/2,36,1/2,0,D(5),142110241
x^5 + 3*x^4 - 13*x^3 - x^2 + 5*x + 1,(83/2)*x^6 + (-51)*x^5 + (183)*x^4 + (-104)*x^3 + (54)*x^2 + (90)*x^1 + (55/2),(83/2) * (x^6 - 102/83*x^5 + 366/83*x^4 - 208/83*x^3 + 108/83*x^2 + 180/83*x + 55/83),83/2,-51,183,-104,54,90,55/2,1/2,0,D(5),19114384
x^5 + 3*x^4 - 12*x^3 - 13*x^2 + x + 1,(39)*x^6 + (87/2)*x^5 + (519/2)*x^4 + (266)*x^3 + (453/2)*x^2 + (141/2)*x^1 + (67/2),(39) * (x^6 + 29/26*x^5 + 173/26*x^4 + 266/39*x^3 + 151/26*x^2 + 47/26*x + 67/78),39,87/2,519/2,266,453/2,141/2,67/2,1/2,0,D(5),91259809
x^5 + 3*x^4 - 11*x^3 - 12*x^2 + x + 1,(73/2)*x^6 + (81/2)*x^5 + (441/2)*x^4 + (218)*x^3 + (375/2)*x^2 + (129/2)*x^1 + (31),(73/2) * (x^6 + 81/73*x^5 + 441/73*x^4 + 436/73*x^3 + 375/73*x^2 + 129/73*x + 62/73),73/2,81/2,441/2,218,375/2,129/2,31,1/2,0,D(5),56445169
x^5 + 3*x^4 - 10*x^3 - 11*x^2 + x + 1,(34)*x^6 + (75/2)*x^5 + (369/2)*x^4 + (174)*x^3 + (303/2)*x^2 + (117/2)*x^1 + (57/2),(34) * (x^6 + 75/68*x^5 + 369/68*x^4 + 87/17*x^3 + 303/68*x^2 + 117/68*x + 57/68),34,75/2,369/2,174,303/2,117/2,57/2,1/2,0,D(5),33373729
x^5 + 3*x^4 - 9*x^3 - 10*x^2 + x + 1,(63/2)*x^6 + (69/2)*x^5 + (303/2)*x^4 + (134)*x^3 + (237/2)*x^2 + (105/2)*x^1 + (26),(63/2) * (x^6 + 23/21*x^5 + 101/21*x^4 + 268/63*x^3 + 79/21*x^2 + 5/3*x + 52/63),63/2,69/2,303/2,134,237/2,105/2,26,1/2,0,D(5),18671041
x^5 + 3*x^4 - 9*x^3 - 7*x^2 + 14*x + 1,(63/2)*x^6 + (12)*x^5 + (-57)*x^4 + (-193)*x^3 + (435/2)*x^2 + (-159/2)*x^1 + (427/2),(63/2) * (x^6 + 8/21*x^5 - 38/21*x^4 - 386/63*x^3 + 145/21*x^2 - 53/21*x + 61/9),63/2,12,-57,-193,435/2,-159/2,427/2,1/2,0,D(5),38975049
x^5 + 3*x^4 - 8*x^3 - 9*x^2 + x + 1,(29)*x^6 + (63/2)*x^5 + (243/2)*x^4 + (98)*x^3 + (177/2)*x^2 + (93/2)*x^1 + (47/2),(29) * (x^6 + 63/58*x^5 + 243/58*x^4 + 98/29*x^3 + 177/58*x^2 + 93/58*x + 47/58),29,63/2,243/2,98,177/2,93/2,47/2,1/2,0,D(5),9740641
x^5 + 3*x^4 - 7*x^3 - 8*x^2 + x + 1,(53/2)*x^6 + (57/2)*x^5 + (189/2)*x^4 + (66)*x^3 + (123/2)*x^2 + (81/2)*x^1 + (21),(53/2) * (x^6 + 57/53*x^5 + 189/53*x^4 + 132/53*x^3 + 123/53*x^2 + 81/53*x + 42/53),53/2,57/2,189/2,66,123/2,81/2,21,1/2,0,D(5),4635409
x^5 + 3*x^4 - 7*x^3 + 5*x^2 - 2*x + 1,(53/2)*x^6 + (-69)*x^5 + (81)*x^4 + (-53)*x^3 + (-57/2)*x^2 + (75/2)*x^1 + (-17/2),(53/2) * (x^6 - 138/53*x^5 + 162/53*x^4 - 2*x^3 - 57/53*x^2 + 75/53*x - 17/53),53/2,-69,81,-53,-57/2,75/2,-17/2,1/2,0,D(5),229441
x^5 + 3*x^4 - 6*x^3 - 7*x^2 + x + 1,(24)*x^6 + (51/2)*x^5 + (141/2)*x^4 + (38)*x^3 + (75/2)*x^2 + (69/2)*x^1 + (37/2),(24) * (x^6 + 17/16*x^5 + 47/16*x^4 + 19/12*x^3 + 25/16*x^2 + 23/16*x + 37/48),24,51/2,141/2,38,75/2,69/2,37/2,1/2,0,D(5),1940449
x^5 + 3*x^4 - 5*x^3 - 6*x^2 + x + 1,(43/2)*x^6 + (45/2)*x^5 + (99/2)*x^4 + (14)*x^3 + (33/2)*x^2 + (57/2)*x^1 + (16),(43/2) * (x^6 + 45/43*x^5 + 99/43*x^4 + 28/43*x^3 + 33/43*x^2 + 57/43*x + 32/43),43/2,45/2,99/2,14,33/2,57/2,16,1/2,0,D(5),667489
x^5 + 3*x^4 - 5*x^3 + 9*x^2 - 4*x + 1,(43/2)*x^6 + (-90)*x^5 + (57)*x^4 + (-31)*x^3 + (93/2)*x^2 + (-33/2)*x^1 + (-13/2),(43/2) * (x^6 - 180/43*x^5 + 114/43*x^4 - 62/43*x^3 + 93/43*x^2 - 33/43*x - 13/43),43/2,-90,57,-31,93/2,-33/2,-13/2,1/2,0,D(5),1306449
x^5 + 3*x^4 - 4*x^3 - 5*x^2 + x + 1,(19)*x^6 + (39/2)*x^5 + (63/2)*x^4 + (-6)*x^3 + (-3/2)*x^2 + (45/2)*x^1 + (27/2),(19) * (x^6 + 39/38*x^5 + 63/38*x^4 - 6/19*x^3 - 3/38*x^2 + 45/38*x + 27/38),19,39/2,63/2,-6,-3/2,45/2,27/2,1/2,0,D(5),160801
x^5 + 3*x^4 - 2*x^3 - 3*x^2 + x + 1,(14)*x^6 + (27/2)*x^5 + (9/2)*x^4 + (-34)*x^3 + (-57/2)*x^2 + (21/2)*x^1 + (17/2),(14) * (x^6 + 27/28*x^5 + 9/28*x^4 - 17/7*x^3 - 57/28*x^2 + 3/4*x + 17/28),14,27/2,9/2,-34,-57/2,21/2,17/2,1/2,0,D(5),2209
x^5 + 3*x^4 - x^3 - 2*x^2 + x + 1,(23/2)*x^6 + (21/2)*x^5 + (-9/2)*x^4 + (-42)*x^3 + (-75/2)*x^2 + (9/2)*x^1 + (6),(23/2) * (x^6 + 21/23*x^5 - 9/23*x^4 - 84/23*x^3 - 75/23*x^2 + 9/23*x + 12/23),23/2,21/2,-9/2,-42,-75/2,9/2,6,1/2,0,D(5),16129
x^5 + 3*x^4 - x^3 + 4*x^2 - 3*x + 1,(23/2)*x^6 + (-69/2)*x^5 + (57/2)*x^4 + (30)*x^3 + (-51/2)*x^2 + (-21/2)*x^1 + (-1),(23/2) * (x^6 - 3*x^5 + 57/23*x^4 + 60/23*x^3 - 51/23*x^2 - 21/23*x - 2/23),23/2,-69/2,57/2,30,-51/2,-21/2,-1,1,0,D(5),267289
x^5 + 3*x^4 - x^2 + x + 1,(9)*x^6 + (15/2)*x^5 + (-21/2)*x^4 + (-46)*x^3 + (-87/2)*x^2 + (-3/2)*x^1 + (7/2),(9) * (x^6 + 5/6*x^5 - 7/6*x^4 - 46/9*x^3 - 29/6*x^2 - 1/6*x + 7/18),9,15/2,-21/2,-46,-87/2,-3/2,7/2,1/2,0,D(5),20449
x^5 + 3*x^4 + x^3 + x + 1,(13/2)*x^6 + (9/2)*x^5 + (-27/2)*x^4 + (-46)*x^3 + (-93/2)*x^2 + (-15/2)*x^1 + (1),(13/2) * (x^6 + 9/13*x^5 - 27/13*x^4 - 92/13*x^3 - 93/13*x^2 - 15/13*x + 2/13),13/2,9/2,-27/2,-46,-93/2,-15/2,1,1,0,D(5),14161
x^5 + 3*x^4 + 2*x^3 - 11*x^2 + 15*x + 1,(4)*x^6 + (183/2)*x^5 + (-339/2)*x^4 + (-384)*x^3 + (183/2)*x^2 + (-525/2)*x^1 + (505/2),(4) * (x^6 + 183/8*x^5 - 339/8*x^4 - 96*x^3 + 183/8*x^2 - 525/8*x + 505/8),4,183/2,-339/2,-384,183/2,-525/2,505/2,1/2,0,D(5),670654609
x^5 + 3*x^4 + 2*x^3 + x^2 + x + 1,(4)*x^6 + (3/2)*x^5 + (-27/2)*x^4 + (-42)*x^3 + (-93/2)*x^2 + (-27/2)*x^1 + (-3/2),(4) * (x^6 + 3/8*x^5 - 27/8*x^4 - 21/2*x^3 - 93/8*x^2 - 27/8*x - 3/8),4,3/2,-27/2,-42,-93/2,-27/2,-3/2,1/2,0,D(5),6241
x^5 + 3*x^4 + 3*x^3 + 2*x^2 + x + 1,(3/2)*x^6 + (-3/2)*x^5 + (-21/2)*x^4 + (-34)*x^3 + (-87/2)*x^2 + (-39/2)*x^1 + (-4),(3/2) * (x^6 - x^5 - 7*x^4 - 68/3*x^3 - 29*x^2 - 13*x - 8/3),3/2,-3/2,-21/2,-34,-87/2,-39/2,-4,1/2,0,D(5),2209
x^5 + 3*x^4 + 4*x^3 + 3*x^2 + x + 1,(-1)*x^6 + (-9/2)*x^5 + (-9/2)*x^4 + (-22)*x^3 + (-75/2)*x^2 + (-51/2)*x^1 + (-13/2),(-1) * (x^6 + 9/2*x^5 + 9/2*x^4 + 22*x^3 + 75/2*x^2 + 51/2*x + 13/2),-1,-9/2,-9/2,-22,-75/2,-51/2,-13/2,1,0,D(5),2209
x^5 + 3*x^4 + 5*x^3 + 4*x^2 + x + 1,(-7/2)*x^6 + (-15/2)*x^5 + (9/2)*x^4 + (-6)*x^3 + (-57/2)*x^2 + (-63/2)*x^1 + (-9),(-7/2) * (x^6 + 15/7*x^5 - 9/7*x^4 + 12/7*x^3 + 57/7*x^2 + 9*x + 18/7),-7/2,-15/2,9/2,-6,-57/2,-63/2,-9,1/2,0,D(5),10609
x^5 + 3*x^4 + 5*x^3 + 7*x^2 + 4*x + 1,(-7/2)*x^6 + (-30)*x^5 + (-54)*x^4 + (-39)*x^3 + (-3/2)*x^2 + (9/2)*x^1 + (-3/2),(-7/2) * (x^6 + 60/7*x^5 + 108/7*x^4 + 78/7*x^3 + 3/7*x^2 - 9/7*x + 3/7),-7/2,-30,-54,-39,-3/2,9/2,-3/2,1/2,0,D(5),6241
x^5 + 3*x^4 + 5*x^3 + 8*x^2 + 7*x + 1,(-7/2)*x^6 + (-75/2)*x^5 + (-207/2)*x^4 + (-92)*x^3 + (-3/2)*x^2 + (93/2)*x^1 + (29),(-7/2) * (x^6 + 75/7*x^5 + 207/7*x^4 + 184/7*x^3 + 3/7*x^2 - 93/7*x - 58/7),-7/2,-75/2,-207/2,-92,-3/2,93/2,29,1/2,0,D(5),55225
x^5 + 3*x^4 + 5*x^3 + 14*x^2 + 3*x + 1,(-7/2)*x^6 + (-165/2)*x^5 + (-141/2)*x^4 + (52)*x^3 + (453/2)*x^2 + (51/2)*x^1 + (-26),(-7/2) * (x^6 + 165/7*x^5 + 141/7*x^4 - 104/7*x^3 - 453/7*x^2 - 51/7*x + 52/7),-7/2,-165/2,-141/2,52,453/2,51/2,-26,1/2,0,D(5),18429849
x^5 + 3*x^4 + 6*x^3 + 5*x^2 + x + 1,(-6)*x^6 + (-21/2)*x^5 + (33/2)*x^4 + (14)*x^3 + (-33/2)*x^2 + (-75/2)*x^1 + (-23/2),(-6) * (x^6 + 7/4*x^5 - 11/4*x^4 - 7/3*x^3 + 11/4*x^2 + 25/4*x + 23/12),-6,-21/2,33/2,14,-33/2,-75/2,-23/2,1/2,0,D(5),57121
x^5 + 3*x^4 + 7*x^3 - 17*x^2 + 6*x + 1,(-17/2)*x^6 + (159)*x^5 + (60)*x^4 + (-389)*x^3 + (651/2)*x^2 + (-411/2)*x^1 + (157/2),(-17/2) * (x^6 - 318/17*x^5 - 120/17*x^4 + 778/17*x^3 - 651/17*x^2 + 411/17*x - 157/17),-17/2,159,60,-389,651/2,-411/2,157/2,1/2,0,D(5),4549689
x^5 + 3*x^4 + 7*x^3 - x^2 - 3*x + 1,(-17/2)*x^6 + (39)*x^5 + (123)*x^4 + (24)*x^3 + (-12)*x^2 + (-48)*x^1 + (23/2),(-17/2) * (x^6 - 78/17*x^5 - 246/17*x^4 - 48/17*x^3 + 24/17*x^2 + 96/17*x - 23/17),-17/2,39,123,24,-12,-48,23/2,1/2,0,D(5),512656
x^5 + 3*x^4 + 7*x^3 + 6*x^2 + x + 1,(-17/2)*x^6 + (-27/2)*x^5 + (63/2)*x^4 + (38)*x^3 + (-3/2)*x^2 + (-87/2)*x^1 + (-14),(-17/2) * (x^6 + 27/17*x^5 - 63/17*x^4 - 76/17*x^3 + 3/17*x^2 + 87/17*x + 28/17),-17/2,-27/2,63/2,38,-3/2,-87/2,-14,1/2,0,D(5),229441
x^5 + 3*x^4 + 7*x^3 + 8*x^2 + 9*x + 1,(-17/2)*x^6 + (-57/2)*x^5 + (-195/2)*x^4 + (-102)*x^3 + (-87/2)*x^2 + (111/2)*x^1 + (61),(-17/2) * (x^6 + 57/17*x^5 + 195/17*x^4 + 12*x^3 + 87/17*x^2 - 111/17*x - 122/17),-17/2,-57/2,-195/2,-102,-87/2,111/2,61,1/2,0,D(5),511225
x^5 + 3*x^4 + 8*x^3 - 4*x^2 + 23*x + 1,(-11)*x^6 + (66)*x^5 + (-231)*x^4 + (-572)*x^3 + (-297)*x^2 + (-198)*x^1 + (539),(-11) * (x^6 - 6*x^5 + 21*x^4 + 52*x^3 + 27*x^2 + 18*x - 49),-11,66,-231,-572,-297,-198,539,11,0,D(5),3838050304
x^5 + 3*x^4 + 8*x^3 + 7*x^2 + x + 1,(-11)*x^6 + (-33/2)*x^5 + (99/2)*x^4 + (66)*x^3 + (33/2)*x^2 + (-99/2)*x^1 + (-33/2),(-11) * (x^6 + 3/2*x^5 - 9/2*x^4 - 6*x^3 - 3/2*x^2 + 9/2*x + 3/2),-11,-33/2,99/2,66,33/2,-99/2,-33/2,11/2,0,D(5),717409
x^5 + 3*x^4 + 9*x^3 + 8*x^2 + x + 1,(-27/2)*x^6 + (-39/2)*x^5 + (141/2)*x^4 + (98)*x^3 + (75/2)*x^2 + (-111/2)*x^1 + (-19),(-27/2) * (x^6 + 13/9*x^5 - 47/9*x^4 - 196/27*x^3 - 25/9*x^2 + 37/9*x + 38/27),-27/2,-39/2,141/2,98,75/2,-111/2,-19,1/2,0,D(5),1868689
x^5 + 3*x^4 + 10*x^3 + 9*x^2 + x + 1,(-16)*x^6 + (-45/2)*x^5 + (189/2)*x^4 + (134)*x^3 + (123/2)*x^2 + (-123/2)*x^1 + (-43/2),(-16) * (x^6 + 45/32*x^5 - 189/32*x^4 - 67/8*x^3 - 123/32*x^2 + 123/32*x + 43/32),-16,-45/2,189/2,134,123/2,-123/2,-43/2,1/2,0,D(5),4255969
x^5 + 3*x^4 + 11*x^3 + 10*x^2 + x + 1,(-37/2)*x^6 + (-51/2)*x^5 + (243/2)*x^4 + (174)*x^3 + (177/2)*x^2 + (-135/2)*x^1 + (-24),(-37/2) * (x^6 + 51/37*x^5 - 243/37*x^4 - 348/37*x^3 - 177/37*x^2 + 135/37*x + 48/37),-37/2,-51/2,243/2,174,177/2,-135/2,-24,1/2,0,D(5),8755681
x^5 + 3*x^4 + 11*x^3 + 11*x^2 - 2*x + 1,(-37/2)*x^6 + (-33)*x^5 + (162)*x^4 + (259)*x^3 + (339/2)*x^2 + (-231/2)*x^1 + (-47/2),(-37/2) * (x^6 + 66/37*x^5 - 324/37*x^4 - 14*x^3 - 339/37*x^2 + 231/37*x + 47/37),-37/2,-33,162,259,339/2,-231/2,-47/2,1/2,0,D(5),29214025
x^5 + 3*x^4 + 11*x^3 + 13*x^2 + 18*x + 1,(-37/2)*x^6 + (-48)*x^5 + (-147)*x^4 + (-117)*x^3 + (-177/2)*x^2 + (537/2)*x^1 + (583/2),(-37/2) * (x^6 + 96/37*x^5 + 294/37*x^4 + 234/37*x^3 + 177/37*x^2 - 537/37*x - 583/37),-37/2,-48,-147,-117,-177/2,537/2,583/2,1/2,0,D(5),1857769
x^5 + 3*x^4 + 12*x^3 + 11*x^2 + x + 1,(-21)*x^6 + (-57/2)*x^5 + (303/2)*x^4 + (218)*x^3 + (237/2)*x^2 + (-147/2)*x^1 + (-53/2),(-21) * (x^6 + 19/14*x^5 - 101/14*x^4 - 218/21*x^3 - 79/14*x^2 + 7/2*x + 53/42),-21,-57/2,303/2,218,237/2,-147/2,-53/2,1/2,0,D(5),16638241
x^5 + 3*x^4 + 13*x^3 + 12*x^2 + x + 1,(-47/2)*x^6 + (-63/2)*x^5 + (369/2)*x^4 + (266)*x^3 + (303/2)*x^2 + (-159/2)*x^1 + (-29),(-47/2) * (x^6 + 63/47*x^5 - 369/47*x^4 - 532/47*x^3 - 303/47*x^2 + 159/47*x + 58/47),-47/2,-63/2,369/2,266,303/2,-159/2,-29,1/2,0,D(5),29669809
x^5 + 3*x^4 + 14*x^3 + 5*x^2 + 3*x + 1,(-26)*x^6 + (51/2)*x^5 + (453/2)*x^4 + (52)*x^3 + (-141/2)*x^2 + (-165/2)*x^1 + (-7/2),(-26) * (x^6 - 51/52*x^5 - 453/52*x^4 - 2*x^3 + 141/52*x^2 + 165/52*x + 7/52),-26,51/2,453/2,52,-141/2,-165/2,-7/2,1/2,0,D(5),18429849
x^5 + 3*x^4 + 14*x^3 + 13*x^2 + x + 1,(-26)*x^6 + (-69/2)*x^5 + (441/2)*x^4 + (318)*x^3 + (375/2)*x^2 + (-171/2)*x^1 + (-63/2),(-26) * (x^6 + 69/52*x^5 - 441/52*x^4 - 159/13*x^3 - 375/52*x^2 + 171/52*x + 63/52),-26,-69/2,441/2,318,375/2,-171/2,-63/2,1/2,0,D(5),50225569
x^5 + 3*x^4 + 15*x^3 + 14*x^2 + x + 1,(-57/2)*x^6 + (-75/2)*x^5 + (519/2)*x^4 + (374)*x^3 + (453/2)*x^2 + (-183/2)*x^1 + (-34),(-57/2) * (x^6 + 25/19*x^5 - 173/19*x^4 - 748/57*x^3 - 151/19*x^2 + 61/19*x + 68/57),-57/2,-75/2,519/2,374,453/2,-183/2,-34,1/2,0,D(5),81414529
x^5 + 3*x^4 + 16*x^3 + 15*x^2 + x + 1,(-31)*x^6 + (-81/2)*x^5 + (603/2)*x^4 + (434)*x^3 + (537/2)*x^2 + (-195/2)*x^1 + (-73/2),(-31) * (x^6 + 81/62*x^5 - 603/62*x^4 - 14*x^3 - 537/62*x^2 + 195/62*x + 73/62),-31,-81/2,603/2,434,537/2,-195/2,-73/2,1/2,0,D(5),127215841
x^5 + 3*x^4 + 17*x^3 + 16*x^2 + x + 1,(-67/2)*x^6 + (-87/2)*x^5 + (693/2)*x^4 + (498)*x^3 + (627/2)*x^2 + (-207/2)*x^1 + (-39),(-67/2) * (x^6 + 87/67*x^5 - 693/67*x^4 - 996/67*x^3 - 627/67*x^2 + 207/67*x + 78/67),-67/2,-87/2,693/2,498,627/2,-207/2,-39,1/2,0,D(5),192626641
x^5 + 3*x^4 + 17*x^3 + 17*x^2 + 19*x + 1,(-67/2)*x^6 + (-51)*x^5 + (72)*x^4 + (154)*x^3 + (-96)*x^2 + (357)*x^1 + (637/2),(-67/2) * (x^6 + 102/67*x^5 - 144/67*x^4 - 308/67*x^3 + 192/67*x^2 - 714/67*x - 637/67),-67/2,-51,72,154,-96,357,637/2,1/2,0,D(5),1269639424
x^5 + 3*x^4 + 18*x^3 + 17*x^2 + x + 1,(-36)*x^6 + (-93/2)*x^5 + (789/2)*x^4 + (566)*x^3 + (723/2)*x^2 + (-219/2)*x^1 + (-83/2),(-36) * (x^6 + 31/24*x^5 - 263/24*x^4 - 283/18*x^3 - 241/24*x^2 + 73/24*x + 83/72),-36,-93/2,789/2,566,723/2,-219/2,-83/2,1/2,0,D(5),283821409
x^5 + 3*x^4 + 19*x^3 + 5*x^2 - 4*x + 1,(-77/2)*x^6 + (48)*x^5 + (579)*x^4 + (249)*x^3 + (213/2)*x^2 + (-345/2)*x^1 + (7/2),(-77/2) * (x^6 - 96/77*x^5 - 1158/77*x^4 - 498/77*x^3 - 213/77*x^2 + 345/77*x - 1/11),-77/2,48,579,249,213/2,-345/2,7/2,1/2,0,D(5),253605625
x^5 + 3*x^4 + 19*x^3 + 18*x^2 + x + 1,(-77/2)*x^6 + (-99/2)*x^5 + (891/2)*x^4 + (638)*x^3 + (825/2)*x^2 + (-231/2)*x^1 + (-44),(-77/2) * (x^6 + 9/7*x^5 - 81/7*x^4 - 116/7*x^3 - 75/7*x^2 + 3*x + 8/7),-77/2,-99/2,891/2,638,825/2,-231/2,-44,11/2,0,D(5),408322849
x^5 + 3*x^4 + 20*x^3 + 19*x^2 + x + 1,(-41)*x^6 + (-105/2)*x^5 + (999/2)*x^4 + (714)*x^3 + (933/2)*x^2 + (-243/2)*x^1 + (-93/2),(-41) * (x^6 + 105/82*x^5 - 999/82*x^4 - 714/41*x^3 - 933/82*x^2 + 243/82*x + 93/82),-41,-105/2,999/2,714,933/2,-243/2,-93/2,1/2,0,D(5),575184289
x^5 + 3*x^4 + 21*x^3 + 20*x^2 + x + 1,(-87/2)*x^6 + (-111/2)*x^5 + (1113/2)*x^4 + (794)*x^3 + (1047/2)*x^2 + (-255/2)*x^1 + (-49),(-87/2) * (x^6 + 37/29*x^5 - 371/29*x^4 - 1588/87*x^3 - 349/29*x^2 + 85/29*x + 98/87),-87/2,-111/2,1113/2,794,1047/2,-255/2,-49,1/2,0,D(5),795183601
x^5 + 3*x^4 + 22*x^3 + 21*x^2 + x + 1,(-46)*x^6 + (-117/2)*x^5 + (1233/2)*x^4 + (878)*x^3 + (1167/2)*x^2 + (-267/2)*x^1 + (-103/2),(-46) * (x^6 + 117/92*x^5 - 1233/92*x^4 - 439/23*x^3 - 1167/92*x^2 + 267/92*x + 103/92),-46,-117/2,1233/2,878,1167/2,-267/2,-103/2,1/2,0,D(5),1081028641
x^5 + 3*x^4 + 23*x^3 + 22*x^2 + x + 1,(-97/2)*x^6 + (-123/2)*x^5 + (1359/2)*x^4 + (966)*x^3 + (1293/2)*x^2 + (-279/2)*x^1 + (-54),(-97/2) * (x^6 + 123/97*x^5 - 1359/97*x^4 - 1932/97*x^3 - 1293/97*x^2 + 279/97*x + 108/97),-97/2,-123/2,1359/2,966,1293/2,-279/2,-54,1/2,0,D(5),1447574209
x^5 + 3*x^4 + 24*x^3 + 23*x^2 + x + 1,(-51)*x^6 + (-129/2)*x^5 + (1491/2)*x^4 + (1058)*x^3 + (1425/2)*x^2 + (-291/2)*x^1 + (-113/2),(-51) * (x^6 + 43/34*x^5 - 497/34*x^4 - 1058/51*x^3 - 475/34*x^2 + 97/34*x + 113/102),-51,-129/2,1491/2,1058,1425/2,-291/2,-113/2,1/2,0,D(5),1912050529
x^5 + 3*x^4 + 25*x^3 + 9*x^2 - 5*x + 1,(-107/2)*x^6 + (45)*x^5 + (972)*x^4 + (530)*x^3 + (264)*x^2 + (-255)*x^1 + (5/2),(-107/2) * (x^6 - 90/107*x^5 - 1944/107*x^4 - 1060/107*x^3 - 528/107*x^2 + 510/107*x - 5/107),-107/2,45,972,530,264,-255,5/2,1/2,0,D(5),1269639424
x^5 + 3*x^4 + 25*x^3 + 24*x^2 + x + 1,(-107/2)*x^6 + (-135/2)*x^5 + (1629/2)*x^4 + (1154)*x^3 + (1563/2)*x^2 + (-303/2)*x^1 + (-59),(-107/2) * (x^6 + 135/107*x^5 - 1629/107*x^4 - 2308/107*x^3 - 1563/107*x^2 + 303/107*x + 118/107),-107/2,-135/2,1629/2,1154,1563/2,-303/2,-59,1/2,0,D(5),2494303249
x^5 + 4*x^4 - 24*x^3 + 9*x^2 + 16*x + 1,(76)*x^6 + (-423/2)*x^5 + (570)*x^4 + (-905)*x^3 + (1275/2)*x^2 + (396)*x^1 + (467/2),(76) * (x^6 - 423/152*x^5 + 15/2*x^4 - 905/76*x^3 + 1275/152*x^2 + 99/19*x + 467/152),76,-423/2,570,-905,1275/2,396,467/2,1/2,0,D(5),6280087009
